# robot.pose.x robot.pose.y robot.pose.theta 
-9.14806 1.89988 -3.0991 
-9.25514 1.89376 -3.10322 
-9.28736 1.89495 -3.10335 
-9.2879 1.89435 -3.10373 
-9.38861 1.89038 -3.10354 
-9.44251 1.88655 -3.10406 
-9.48022 1.87806 -3.11139 
-9.58237 1.87409 -3.11336 
-9.65484 1.87211 -3.11996 
-9.65803 1.87185 -3.11994 
-9.69564 1.87016 -3.11515 
-9.69611 1.88121 -3.10192 
-9.78603 1.86777 -3.11199 
-9.82135 1.87602 -3.1048 
-9.94696 1.85849 -3.11366 
-9.99181 1.8626 -3.11194 
-9.99361 1.86236 -3.11201 
-10.046 1.84887 -3.1186 
-10.1064 1.85511 -3.11713 
-10.1502 1.85874 -3.11197 
-10.1971 1.85641 -3.10967 
-10.2727 1.85216 -3.11591 
-10.2724 1.85221 -3.11593 
-10.3188 1.85184 -3.10985 
-10.3973 1.84014 -3.11589 
-10.4294 1.84504 -3.10318 
-10.4943 1.84678 -3.10426 
-10.5556 1.83916 -3.10643 
-10.6159 1.83164 -3.10316 
-10.61 1.83317 -3.10087 
-10.6667 1.833 -3.10227 
-10.7249 1.83879 -3.10144 
-10.7957 1.83465 -3.10667 
-10.8609 1.83754 -3.10948 
-10.9182 1.82471 -3.11318 
-10.9184 1.82468 -3.11327 
-11.0123 1.82368 -3.12784 
-11.0575 1.82487 -3.12194 
-11.1141 1.82338 -3.11727 
-11.1547 1.82536 -3.11448 
-11.2157 1.82448 -3.11314 
-11.2704 1.82133 -3.10788 
-11.2664 1.8161 -3.10652 
-11.3338 1.81418 -3.11083 
-11.3914 1.80833 -3.10886 
-11.4432 1.80927 -3.10599 
-11.5067 1.80845 -3.10863 
-11.6043 1.80782 -3.12399 
-11.6044 1.80782 -3.12404 
-11.6418 1.80098 -3.11713 
-11.6921 1.8013 -3.11415 
-11.7568 1.79697 -3.11535 
-11.8314 1.80493 -3.11855 
-11.8594 1.79599 -3.10661 
-11.8594 1.79599 -3.10661 
-11.9347 1.78654 -3.11111 
-12.0161 1.78558 -3.12023 
-12.0626 1.79193 -3.11774 
-12.0626 1.79195 -3.11773 
-12.1629 1.78402 -3.11229 
-12.2204 1.78051 -3.10975 
-12.2206 1.78048 -3.10973 
-12.2681 1.77558 -3.10602 
-12.3625 1.7918 -3.11969 
-12.4338 1.7924 -3.12378 
-12.4388 1.78015 -3.10524 
-12.5034 1.77627 -3.11144 
-12.5901 1.77921 -3.11774 
-12.5901 1.77893 -3.11773 
-12.6374 1.77557 -3.11046 
-12.7043 1.78134 -3.11778 
-12.751 1.77709 -3.11246 
-12.8172 1.77203 -3.11315 
-12.8537 1.77153 -3.10766 
-12.8537 1.77136 -3.10768 
-12.9268 1.76927 -3.10853 
-12.9923 1.76395 -3.11005 
-13.0882 1.77492 -3.11952 
-13.073 1.75457 -3.1003 
-13.1774 1.76407 -3.10826 
-13.2245 1.75096 -3.0984 
-13.2243 1.75095 -3.09834 
-13.2751 1.7442 -3.08188 
-13.3384 1.7314 -3.06983 
-13.3567 1.71699 -3.03384 
-13.4151 1.69918 -3.00878 
-13.5063 1.69215 -3.00554 
-13.5774 1.6681 -2.96751 
-13.5668 1.66916 -2.96856 
-13.7011 1.66156 -2.98249 
-13.7239 1.64424 -2.95589 
-13.7601 1.62597 -2.92905 
-13.7602 1.62589 -2.92907 
-13.8283 1.6058 -2.91124 
-13.8284 1.6061 -2.91126 
-13.8961 1.56883 -2.83772 
-13.823 1.54748 -2.82875 
-13.8328 1.51787 -2.80441 
-13.8782 1.48906 -2.77861 
-13.915 1.47671 -2.77255 
-13.8968 1.12658 -2.77313 
-13.902 1.1155 -2.77671 
-13.9057 1.1051 -2.77152 
-13.9493 1.09603 -2.76572 
-14.0291 1.07706 -2.78797 
-14.1095 1.07263 -2.8397 
-14.1476 1.07649 -2.90419 
-14.1484 1.07627 -2.90438 
-14.1389 1.09566 -2.93477 
-14.2536 1.09395 -2.98377 
-14.3771 1.07365 -3.01922 
-14.3592 1.06342 -3.02402 
-14.3409 1.06604 -3.02273 
-14.4487 1.08376 -3.04637 
-14.5431 1.09338 -3.05257 
