# robot.pose.x robot.pose.y robot.pose.theta 
-16.0157 1.79759 -1.43638 
-15.9703 1.70809 -1.43372 
-15.9602 1.78116 -1.45452 
-15.9938 1.61459 -1.43715 
-15.9912 1.55026 -1.4358 
-15.9827 1.51411 -1.44685 
-15.9766 1.46343 -1.45498 
-15.9709 1.41527 -1.45057 
-15.9649 1.36526 -1.45128 
-15.9589 1.31479 -1.4541 
-15.953 1.26445 -1.45709 
-15.9607 1.21959 -1.47066 
-15.9681 1.16815 -1.48501 
-15.9644 1.11795 -1.48475 
-15.9599 1.06752 -1.47911 
-15.9764 1.01575 -1.48687 
-15.9381 0.967411 -1.49715 
-15.9344 0.916457 -1.49627 
-15.9305 0.865546 -1.4934 
-15.9268 0.814997 -1.50059 
-15.9236 0.763227 -1.51983 
-15.9214 0.713785 -1.53101 
-15.9193 0.663442 -1.52679 
-15.9169 0.613874 -1.52164 
-15.9145 0.56242 -1.52344 
-15.9121 0.511891 -1.52538 
-15.9098 0.460505 -1.52626 
-15.9075 0.410025 -1.52608 
-15.9053 0.359919 -1.52679 
-15.9031 0.308955 -1.52608 
-15.9008 0.258591 -1.52678 
-15.8986 0.208534 -1.52555 
-15.8963 0.158786 -1.52432 
-15.894 0.109624 -1.52467 
-15.8917 0.0581543 -1.5259 
-15.8896 0.00982866 -1.5307 
-15.8876 -0.0412767 -1.53035 
-15.8856 -0.0908025 -1.53 
-15.8835 -0.140436 -1.5268 
-15.8812 -0.191554 -1.52627 
-15.879 -0.241856 -1.52697 
-15.8768 -0.293156 -1.53174 
-15.8748 -0.342323 -1.52893 
-15.8728 -0.389981 -1.52822 
-15.8707 -0.441367 -1.52982 
-15.8686 -0.493427 -1.53317 
-15.8664 -0.544485 -1.5217 
-15.864 -0.59541 -1.52417 
-15.8616 -0.645825 -1.524 
-15.8593 -0.69687 -1.52488 
-15.8569 -0.748578 -1.52647 
-15.8546 -0.800222 -1.52682 
-15.8524 -0.850071 -1.52682 
-15.8503 -0.900755 -1.52894 
-15.8482 -0.950833 -1.52859 
-15.846 -1.00135 -1.52753 
-15.8439 -1.0505 -1.53018 
-15.8419 -1.10135 -1.533 
-15.8401 -1.15177 -1.53388 
-15.8382 -1.20268 -1.53548 
-15.8365 -1.25277 -1.53671 
-15.8346 -1.30503 -1.53424 
-15.8328 -1.35486 -1.53548 
-15.8311 -1.40531 -1.53619 
-15.8293 -1.45787 -1.53691 
-15.8276 -1.5077 -1.53898 
-15.826 -1.55817 -1.5381 
-15.8243 -1.60942 -1.53651 
-15.8226 -1.6603 -1.53634 
-15.8208 -1.71076 -1.53616 
-15.819 -1.76264 -1.53438 
-15.8171 -1.81289 -1.53261 
-15.8152 -1.86337 -1.53314 
-15.8136 -1.91415 -1.54849 
-15.8127 -1.96423 -1.55397 
-15.8103 -2.06499 -1.54145 
-15.8075 -2.16809 -1.54605 
-15.8063 -2.21878 -1.54499 
-15.8049 -2.26892 -1.54286 
-15.8034 -2.32027 -1.5381 
-15.8017 -2.37035 -1.53898 
-15.8 -2.42213 -1.53633 
-15.7983 -2.47309 -1.53847 
-15.7967 -2.52403 -1.54127 
-15.7952 -2.57437 -1.53791 
-15.7935 -2.6249 -1.53756 
-15.7919 -2.67622 -1.54074 
-15.7904 -2.72764 -1.54127 
-15.7888 -2.77755 -1.53968 
-15.7873 -2.82719 -1.53827 
-15.7857 -2.87737 -1.53968 
-15.784 -2.92818 -1.53792 
-15.7823 -2.97929 -1.53545 
-15.7804 -3.02864 -1.52926 
-15.7784 -3.07769 -1.53279 
-15.7765 -3.12911 -1.53456 
-15.7746 -3.18099 -1.53189 
-15.7726 -3.23161 -1.5333 
-15.7708 -3.28192 -1.53542 
-15.769 -3.33247 -1.53312 
-15.767 -3.38329 -1.53259 
-15.7651 -3.43283 -1.53242 
-15.7613 -3.5368 -1.53523 
-15.7582 -3.63495 -1.54248 
-15.7555 -3.73465 -1.5446 
-15.7527 -3.8361 -1.54213 
-15.7512 -3.88755 -1.54159 
-15.7486 -3.98814 -1.54799 
-15.7475 -4.03906 -1.54887 
-15.3378 -4.49118 -1.54594 
-15.3443 -4.58549 -1.54628 
-15.37 -4.64545 -1.54016 
-15.3967 -4.67987 -1.53337 
-15.3707 -4.7581 -1.54023 
-15.3769 -4.75162 -1.53262 
-15.3891 -4.80025 -1.5285 
-15.3614 -4.8794 -1.53949 
-15.3596 -4.92885 -1.53793 
-15.3687 -4.9792 -1.53408 
-15.3417 -5.0467 -1.54527 
-15.3146 -5.01514 -1.55777 
-15.3274 -5.07733 -1.54456 
-15.3526 -5.14775 -1.53031 
-15.3483 -5.2076 -1.53921 
-15.3422 -5.28703 -1.56069 
-15.3928 -5.32254 -1.52469 
-15.34 -5.38371 -1.54745 
-15.3401 -5.38502 -1.54839 
-15.3546 -5.49865 -1.5374 
-15.3712 -5.49343 -1.53788 
-15.3439 -5.56904 -1.53617 
-15.3172 -5.66267 -1.53452 
-15.2851 -5.71644 -1.54382 
-15.333 -5.79564 -1.5345 
-15.3343 -5.79501 -1.5342 
